name,passmark,rank,value,price
Intel Xeon E3-1286L v3 @ 3.20GHz,9495,326,12.27,774.0
Intel Xeon E3-1290 @ 3.60GHz,8699,401,9.83,885.0
Intel Xeon E3-1290 V2 @ 3.70GHz,9709,315,10.97,885.0
Intel Xeon E3-1505L v5 @ 2.00GHz,6374,612,NA,
Intel Xeon E3-1505M v5 @ 2.80GHz,8923,384,NA,
Intel Xeon E3-1505M v6 @ 3.00GHz,9845,298,NA,
Intel Xeon E3-1515M v5 @ 2.80GHz,10093,275,NA,
Intel Xeon E3-1535M v5 @ 2.90GHz,9313,346,NA,
Intel Xeon E3-1535M v6 @ 3.10GHz,10604,246,NA,
Intel Xeon E3-1545M v5 @ 2.90GHz,10449,253,NA,
Intel Xeon E3-1575M v5 @ 3.00GHz,10755,239,NA,
Intel Xeon E3-1585 v5 @ 3.50GHz,10743,241,NA,
Intel Xeon E3-1585L v5 @ 3.00GHz,10689,244,24.02,445.0
Intel Xeon E3110 @ 3.00GHz,2167,1546,94.26,22.99
Intel Xeon E3113 @ 3.00GHz,2427,1442,247.99,9.79
Intel Xeon E3120 @ 3.16GHz,2241,1521,NA,
Intel Xeon E5-1410 @ 2.80GHz,7312,522,NA,
Intel Xeon E5-1410 v2 @ 2.80GHz,7430,508,NA,
Intel Xeon E5-1603 @ 2.80GHz,5563,695,21.19,262.59
Intel Xeon E5-1603 v3 @ 2.80GHz,6188,625,NA,
Intel Xeon E5-1603 v4 @ 2.80GHz,6432,603,NA,
Intel Xeon E5-1607 @ 3.00GHz,5860,660,266.50,21.99
Intel Xeon E5-1607 v2 @ 3.00GHz,6228,620,19.90,313.0
Intel Xeon E5-1607 v3 @ 3.10GHz,6947,554,NA,
Intel Xeon E5-1607 v4 @ 3.10GHz,7249,526,NA,
Intel Xeon E5-1620 @ 3.60GHz,9049,367,27.43,329.93
Intel Xeon E5-1620 v2 @ 3.70GHz,9467,330,135.28,69.99
Intel Xeon E5-1620 v3 @ 3.50GHz,9766,309,61.04,159.99
Intel Xeon E5-1620 v4 @ 3.50GHz,9931,291,32.46,305.95
Intel Xeon E5-1630 v3 @ 3.70GHz,10260,264,17.16,597.85
Intel Xeon E5-1630 v4 @ 3.70GHz,10321,261,NA,
Intel Xeon E5-1650 @ 3.20GHz,11721,213,129.98,90.18
Intel Xeon E5-1650 v2 @ 3.50GHz,12719,186,105.33,120.76
Intel Xeon E5-1650 v3 @ 3.50GHz,13614,167,20.17,674.99
Intel Xeon E5-1650 v4 @ 3.60GHz,14235,147,22.60,629.99
Intel Xeon E5-1660 @ 3.30GHz,12364,196,10.08,1226.66
Intel Xeon E5-1660 v2 @ 3.70GHz,13758,160,7.61,1808.95
Intel Xeon E5-1660 v3 @ 3.00GHz,14565,138,9.01,1616.49
Intel Xeon E5-1660 v4 @ 3.20GHz,16192,101,13.17,1229.52
Intel Xeon E5-1680 v2 @ 3.00GHz,16258,99,NA,
Intel Xeon E5-1680 v3 @ 3.20GHz,16431,91,NA,
Intel Xeon E5-1680 v4 @ 3.40GHz,17093,81,NA,
Intel Xeon E5-1681 v3 @ 2.90GHz,18238,71,NA,
Intel Xeon E5-2403 @ 1.80GHz,3523,1093,10.37,339.97
Intel Xeon E5-2403 v2 @ 1.80GHz,3418,1118,18.09,189.0
Intel Xeon E5-2407 @ 2.20GHz,4027,971,172.76,23.31
Intel Xeon E5-2407 v2 @ 2.40GHz,4498,884,9.44,476.31
Intel Xeon E5-2418L @ 2.00GHz,5202,749,NA,
Intel Xeon E5-2420 @ 1.90GHz,7045,545,18.06,390.02
Intel Xeon E5-2420 v2 @ 2.20GHz,8632,409,41.30,209.0
Intel Xeon E5-2430 @ 2.20GHz,6878,560,9.42,729.95
Intel Xeon E5-2430 v2 @ 2.50GHz,8833,392,28.50,310.0
Intel Xeon E5-2430L @ 2.00GHz,7269,525,69.90,103.99
Intel Xeon E5-2430L v2 @ 2.40GHz,6627,587,NA,
Intel Xeon E5-2440 @ 2.40GHz,9178,356,183.72,49.96
Intel Xeon E5-2440 v2 @ 1.90GHz,9425,338,18.48,509.95
Intel Xeon E5-2448L v2 @ 1.80GHz,8954,379,6.29,1424.0
Intel Xeon E5-2450 @ 2.10GHz,10186,268,27.61,369.0
Intel Xeon E5-2450L @ 1.80GHz,8261,427,103.28,79.99
Intel Xeon E5-2470 @ 2.30GHz,10061,280,31.77,316.72
Intel Xeon E5-2470 v2 @ 2.40GHz,12836,183,25.22,509.0
Intel Xeon E5-2603 @ 1.80GHz,3580,1079,16.61,215.55
Intel Xeon E5-2603 v2 @ 1.80GHz,3766,1032,127.15,29.62
Intel Xeon E5-2603 v3 @ 1.60GHz,5179,754,25.90,199.99
Intel Xeon E5-2603 v4 @ 1.70GHz,5451,714,23.70,229.99
Intel Xeon E5-2608L v3 @ 2.00GHz,7857,466,17.82,441.0
Intel Xeon E5-2609 @ 2.40GHz,4616,858,42.35,109.0
Intel Xeon E5-2609 v2 @ 2.50GHz,5149,756,34.56,149.0
Intel Xeon E5-2609 v3 @ 1.90GHz,5940,652,9.60,619.04
Intel Xeon E5-2609 v4 @ 1.70GHz,6890,559,19.15,359.73
Intel Xeon E5-2618L v3 @ 2.30GHz,12186,203,NA,
Intel Xeon E5-2618L v4 @ 2.20GHz,14592,137,18.73,779.0
Intel Xeon E5-2620 @ 2.00GHz,7919,461,85.05,93.12
Intel Xeon E5-2620 v2 @ 2.10GHz,8688,405,197.96,43.89
Intel Xeon E5-2620 v3 @ 2.40GHz,10020,284,27.16,369.0
Intel Xeon E5-2620 v4 @ 2.10GHz,11367,218,28.78,395.0
Intel Xeon E5-2623 v3 @ 3.00GHz,8937,382,22.07,404.99
Intel Xeon E5-2623 v4 @ 2.60GHz,8457,417,15.40,549.0
Intel Xeon E5-2628L v2 @ 1.90GHz,9405,340,NA,
Intel Xeon E5-2628L v3 @ 2.00GHz,11965,208,NA,
Intel Xeon E5-2628L v4 @ 1.90GHz,13101,177,9.61,1364.0
Intel Xeon E5-2629 v3 @ 2.40GHz,11022,231,NA,
Intel Xeon E5-2630 @ 2.30GHz,8860,388,75.05,118.05
Intel Xeon E5-2630 v2 @ 2.60GHz,10382,256,157.49,65.92
Intel Xeon E5-2630 v3 @ 2.40GHz,12799,184,26.39,485.0
Intel Xeon E5-2630 v4 @ 2.20GHz,13884,156,21.04,659.99
Intel Xeon E5-2630L @ 2.00GHz,7865,464,NA,
Intel Xeon E5-2630L v2 @ 2.40GHz,9006,375,NA,
Intel Xeon E5-2630L v3 @ 1.80GHz,9476,329,12.60,751.92
Intel Xeon E5-2630L v4 @ 1.80GHz,12847,181,NA,
Intel Xeon E5-2637 v2 @ 3.50GHz,9447,335,15.54,607.99
Intel Xeon E5-2637 v3 @ 3.50GHz,10144,271,7.83,1295.95
Intel Xeon E5-2637 v4 @ 3.50GHz,10468,252,9.75,1073.78
Intel Xeon E5-2640 @ 2.50GHz,9503,325,274.19,34.66
Intel Xeon E5-2640 v2 @ 2.00GHz,10143,272,70.43,144.03
Intel Xeon E5-2640 v3 @ 2.60GHz,13924,155,11.71,1188.74
Intel Xeon E5-2640 v4 @ 2.40GHz,15329,122,16.40,934.59
Intel Xeon E5-2643 @ 3.30GHz,8436,418,3.79,2226.0
Intel Xeon E5-2643 v2 @ 3.50GHz,12957,180,78.37,165.34
Intel Xeon E5-2643 v3 @ 3.40GHz,13844,157,5.52,2509.95
Intel Xeon E5-2643 v4 @ 3.40GHz,13618,166,8.14,1672.22
Intel Xeon E5-2648L @ 1.80GHz,7426,510,NA,
Intel Xeon E5-2648L v3 @ 1.80GHz,11392,216,7.30,1560.86
Intel Xeon E5-2648L v4 @ 1.80GHz,13654,163,NA,
Intel Xeon E5-2649 v3 @ 2.30GHz,14677,132,NA,
Intel Xeon E5-2650 @ 2.00GHz,10129,273,93.79,108.0
Intel Xeon E5-2650 v2 @ 2.60GHz,13136,176,52.76,249.0
Intel Xeon E5-2650 v3 @ 2.30GHz,14848,131,41.25,359.99
Intel Xeon E5-2650 v4 @ 2.20GHz,15852,113,12.39,1279.07
Intel Xeon E5-2650L @ 1.80GHz,8676,406,109.83,79.0
Intel Xeon E5-2650L v2 @ 1.70GHz,9777,307,51.62,189.41
Intel Xeon E5-2650L v3 @ 1.80GHz,13513,170,9.66,1399.0
Intel Xeon E5-2650L v4 @ 1.70GHz,14093,150,9.42,1496.0
Intel Xeon E5-2651 v2 @ 1.80GHz,11275,220,NA,
Intel Xeon E5-2658 @ 2.10GHz,9484,328,6.49,1462.0
Intel Xeon E5-2658 v2 @ 2.40GHz,14128,149,NA,
Intel Xeon E5-2658 v3 @ 2.20GHz,16298,98,NA,
Intel Xeon E5-2658 v4 @ 2.30GHz,16754,85,NA,
Intel Xeon E5-2660 @ 2.20GHz,11098,226,108.81,102.0
Intel Xeon E5-2660 v2 @ 2.20GHz,13274,173,61.81,214.77
Intel Xeon E5-2660 v3 @ 2.60GHz,16184,102,11.98,1351.02
Intel Xeon E5-2660 v4 @ 2.00GHz,17069,82,9.70,1760.0
Intel Xeon E5-2663 v3 @ 2.80GHz,13994,152,NA,
Intel Xeon E5-2665 @ 2.40GHz,11566,215,77.97,148.34
Intel Xeon E5-2667 @ 2.90GHz,10400,254,46.02,226.0
Intel Xeon E5-2667 v2 @ 3.30GHz,16240,100,21.27,763.56
Intel Xeon E5-2667 v3 @ 3.20GHz,16119,104,6.09,2649.0
Intel Xeon E5-2667 v4 @ 3.20GHz,16447,90,7.46,2205.57
Intel Xeon E5-2670 @ 2.60GHz,12135,204,127.61,95.1
Intel Xeon E5-2670 v2 @ 2.50GHz,14966,130,85.04,175.99
Intel Xeon E5-2670 v3 @ 2.30GHz,16303,97,10.37,1572.0
Intel Xeon E5-2673 v2 @ 3.30GHz,16320,95,NA,
Intel Xeon E5-2673 v3 @ 2.40GHz,16715,86,23.88,700.0
Intel Xeon E5-2673 v4 @ 2.30GHz,21474,36,NA,
Intel Xeon E5-2675 v3 @ 1.80GHz,15073,126,NA,
Intel Xeon E5-2676 v3 @ 2.40GHz,17670,76,NA,
Intel Xeon E5-2678 v3 @ 2.50GHz,16905,84,NA,
Intel Xeon E5-2679 v4 @ 2.50GHz,25266,15,9.35,2702.0
Intel Xeon E5-2680 @ 2.70GHz,12594,193,112.61,111.84
Intel Xeon E5-2680 v2 @ 2.80GHz,15901,110,64.12,248.0
Intel Xeon E5-2680 v3 @ 2.50GHz,18585,65,18.73,992.31
Intel Xeon E5-2680 v4 @ 2.40GHz,19886,50,11.28,1762.9
Intel Xeon E5-2682 v4 @ 2.50GHz,21066,42,NA,
Intel Xeon E5-2683 v3 @ 2.00GHz,17405,77,8.77,1984.99
Intel Xeon E5-2683 v4 @ 2.10GHz,19047,61,9.12,2087.48
Intel Xeon E5-2685 v3 @ 2.60GHz,15004,128,NA,
Intel Xeon E5-2686 v3 @ 2.00GHz,19255,60,NA,
Intel Xeon E5-2686 v4 @ 2.30GHz,19801,52,NA,
Intel Xeon E5-2687W @ 3.10GHz,14381,142,34.66,415.0
Intel Xeon E5-2687W v2 @ 3.40GHz,16484,89,7.83,2105.59
Intel Xeon E5-2687W v3 @ 3.10GHz,17730,74,5.89,3008.95
Intel Xeon E5-2687W v4 @ 3.00GHz,19925,49,8.64,2307.31
Intel Xeon E5-2689 @ 2.60GHz,13427,171,NA,
Intel Xeon E5-2689 v4 @ 3.10GHz,19931,48,NA,
Intel Xeon E5-2690 @ 2.90GHz,13660,162,85.91,159.0
Intel Xeon E5-2690 v2 @ 3.00GHz,16426,92,51.17,321.03
Intel Xeon E5-2690 v3 @ 2.60GHz,19270,59,8.70,2215.86
Intel Xeon E5-2690 v4 @ 2.60GHz,21326,38,9.07,2350.88
Intel Xeon E5-2692 v2 @ 2.20GHz,16018,107,NA,
Intel Xeon E5-2695 v2 @ 2.40GHz,15792,115,8.87,1779.95
Intel Xeon E5-2695 v3 @ 2.30GHz,20081,46,9.99,2009.99
Intel Xeon E5-2695 v4 @ 2.10GHz,20258,43,7.70,2630.29
Intel Xeon E5-2696 v2 @ 2.50GHz,16620,88,NA,
Intel Xeon E5-2696 v3 @ 2.30GHz,22427,24,8.98,2498.0
Intel Xeon E5-2696 v4 @ 2.20GHz,21088,40,7.01,3009.95
Intel Xeon E5-2697 v2 @ 2.70GHz,17354,78,8.79,1974.91
Intel Xeon E5-2697 v3 @ 2.60GHz,21368,37,29.07,735.0
Intel Xeon E5-2697 v4 @ 2.30GHz,21525,34,7.05,3055.0
Intel Xeon E5-2697A v4 @ 2.60GHz,22320,26,NA,
Intel Xeon E5-2698 v3 @ 2.30GHz,21133,39,6.17,3424.02
Intel Xeon E5-2698 v4 @ 2.20GHz,21836,31,6.77,3226.0
Intel Xeon E5-2699 v3 @ 2.30GHz,22375,25,4.97,4505.95
Intel Xeon E5-2699 v4 @ 2.20GHz,23200,22,5.18,4481.23
Intel Xeon E5-4603 @ 2.00GHz,5014,789,2.65,1890.99
Intel Xeon E5-4617 @ 2.90GHz,9029,371,100.44,89.9
Intel Xeon E5-4620 @ 2.20GHz,8127,443,43.00,189.0
Intel Xeon E5-4627 v3 @ 2.60GHz,14247,146,5.94,2400.0
Intel Xeon E5-4627 v4 @ 2.60GHz,15516,117,6.97,2225.0
Intel Xeon E5-4640 @ 2.40GHz,10523,249,3.85,2730.0
Intel Xeon E5-4640 v3 @ 1.90GHz,12703,187,NA,
Intel Xeon E5-4648 v3 @ 1.70GHz,11097,227,NA,
Intel Xeon E5-4650 @ 2.70GHz,11848,211,124.08,95.49
Intel Xeon E5-4650L @ 2.60GHz,11821,212,1.36,8684.5
Intel Xeon E5-4655 v3 @ 2.90GHz,12292,197,2.66,4616.0
Intel Xeon E5-4657L v2 @ 2.40GHz,15896,112,5.30,3000.0
Intel Xeon E5-4660 v3 @ 2.10GHz,15556,116,3.24,4800.0
Intel Xeon E5-4669 v4 @ 2.20GHz,13626,165,NA,
Intel Xeon E5205 @ 1.86GHz,1401,1907,148.77,9.42
Intel Xeon E5240 @ 3.00GHz,2424,1444,NA,
Intel Xeon E5310 @ 1.60GHz,2264,1511,46.22,49.0
Intel Xeon E5320 @ 1.86GHz,2288,1496,59.05,38.75
Intel Xeon E5335 @ 2.00GHz,2513,1414,141.45,17.77
Intel Xeon E5345 @ 2.33GHz,2923,1274,73.12,39.99
Intel Xeon E5405 @ 2.00GHz,2850,1299,48.31,59.0
Intel Xeon E5410 @ 2.33GHz,3268,1158,105.42,31.0
Intel Xeon E5420 @ 2.50GHz,3499,1097,13.46,259.95
Intel Xeon E5430 @ 2.66GHz,3770,1029,54.65,69.0
Intel Xeon E5440 @ 2.83GHz,3975,984,33.15,119.95
Intel Xeon E5450 @ 3.00GHz,4189,943,18.22,229.95
Intel Xeon E5462 @ 2.80GHz,3870,1003,141.78,27.3
Intel Xeon E5472 @ 3.00GHz,4123,958,75.25,54.8
Intel Xeon E5502 @ 1.87GHz,1378,1920,14.51,95.0
Intel Xeon E5503 @ 2.00GHz,1396,1909,4.87,287.01
Intel Xeon E5504 @ 2.00GHz,2694,1351,38.52,69.95
Intel Xeon E5506 @ 2.13GHz,2977,1255,196.29,15.17
Intel Xeon E5507 @ 2.27GHz,3137,1203,6.87,456.91
Intel Xeon E5520 @ 2.27GHz,4435,894,147.90,29.99
Intel Xeon E5530 @ 2.40GHz,4564,868,152.14,30.0
Intel Xeon E5540 @ 2.53GHz,4758,833,80.66,59.0
Intel Xeon E5603 @ 1.60GHz,2366,1470,18.34,129.04
Intel Xeon E5606 @ 2.13GHz,3050,1231,13.93,219.0
Intel Xeon E5607 @ 2.27GHz,3387,1129,15.47,219.0
Intel Xeon E5620 @ 2.40GHz,4810,822,352.45,13.65
Intel Xeon E5630 @ 2.53GHz,5088,765,28.27,179.95
Intel Xeon E5640 @ 2.67GHz,5256,743,88.36,59.49
Intel Xeon E5645 @ 2.40GHz,6477,599,59.99,107.98
Intel Xeon E5649 @ 2.53GHz,6936,556,60.31,115.0
Intel Xeon E7- 2830 @ 2.13GHz,3118,1208,1.75,1779.0
Intel Xeon E7320 @ 2.13GHz,2413,1447,NA,
Intel Xeon Gold 5118 @ 2.30GHz,16389,93,11.95,1371.05
Intel Xeon Gold 5120 @ 2.20GHz,16308,96,10.45,1561.0
Intel Xeon Gold 5120T @ 2.20GHz,18145,72,10.51,1727.0
Intel Xeon Gold 5122 @ 3.60GHz,11104,225,8.57,1294.99
Intel Xeon Gold 6126 @ 2.60GHz,19711,53,10.42,1891.08
Intel Xeon Gold 6128 @ 3.40GHz,15022,127,8.15,1842.27
Intel Xeon Gold 6130 @ 2.10GHz,19277,58,9.89,1949.99
Intel Xeon Gold 6132 @ 2.60GHz,23907,20,10.88,2198.0
Intel Xeon Gold 6134 @ 3.20GHz,18083,73,7.94,2279.0
Intel Xeon Gold 6136 @ 3.00GHz,21079,41,7.87,2677.82
Intel Xeon Gold 6138 @ 2.00GHz,25416,13,9.56,2659.99
Intel Xeon Gold 6140 @ 2.30GHz,23964,19,9.25,2589.99
Intel Xeon Gold 6144 @ 3.50GHz,19654,54,6.72,2925.0
Intel Xeon Gold 6146 @ 3.20GHz,25142,16,6.87,3658.34
Intel Xeon Gold 6148 @ 2.40GHz,26660,8,9.08,2935.0
Intel Xeon Gold 6154 @ 3.00GHz,27722,7,7.22,3839.78
Intel Xeon L3110 @ 3.00GHz,2273,1507,NA,
Intel Xeon L3360 @ 2.83GHz,3864,1005,43.31,89.23
Intel Xeon L3406 @ 2.27GHz,1338,1941,4.83,277.01
Intel Xeon L3426 @ 1.87GHz,3837,1011,8.59,447.01
Intel Xeon L5238 @ 2.66GHz,1823,1705,NA,
Intel Xeon L5240 @ 3.00GHz,2271,1509,72.33,31.4
Intel Xeon L5310 @ 1.60GHz,2274,1505,20.22,112.5
Intel Xeon L5320 @ 1.86GHz,2135,1557,30.52,69.99
Intel Xeon L5335 @ 2.00GHz,2756,1334,146.68,18.79
Intel Xeon L5408 @ 2.13GHz,3037,1235,NA,
Intel Xeon L5410 @ 2.33GHz,3370,1135,33.67,100.08
Intel Xeon L5420 @ 2.50GHz,3504,1096,127.42,27.5
Intel Xeon L5430 @ 2.66GHz,3716,1045,23.53,157.95
Intel Xeon L5506 @ 2.13GHz,3715,1046,16.59,224.0
Intel Xeon L5520 @ 2.27GHz,4387,907,339.56,12.92
Intel Xeon L5530 @ 2.40GHz,4351,913,311.73,13.96
Intel Xeon L5630 @ 2.13GHz,4369,909,252.11,17.33
Intel Xeon L5638 @ 2.00GHz,5556,696,79.49,69.9
Intel Xeon L5639 @ 2.13GHz,6835,563,NA,
Intel Xeon L5640 @ 2.27GHz,6344,614,211.71,29.97
Intel Xeon L7455 @ 2.13GHz,3836,1012,NA,
Intel Xeon MV 3.20GHz,683,2310,NA,
Intel Xeon Platinum 8124M @ 3.00GHz,26652,9,NA,
Intel Xeon Platinum 8168 @ 2.70GHz,28683,3,4.87,5890.0
Intel Xeon Platinum 8173M @ 2.00GHz,28860,2,NA,
Intel Xeon Platinum 8175M @ 2.50GHz,28103,4,NA,
Intel Xeon Silver 4108 @ 1.80GHz,10883,236,23.79,457.51
Intel Xeon Silver 4109T @ 2.00GHz,10854,238,21.67,501.0
Intel Xeon Silver 4110 @ 2.10GHz,12020,206,22.14,542.99
Intel Xeon Silver 4112 @ 2.60GHz,8611,410,16.56,519.96
Intel Xeon Silver 4114 @ 2.20GHz,14304,145,19.84,720.92
Intel Xeon Silver 4116 @ 2.10GHz,15320,123,13.67,1121.16
Intel Xeon Silver 4123 @ 3.00GHz,15185,124,NA,
Intel Xeon W-2102 @ 2.90GHz,7030,547,20.80,337.99
Intel Xeon W-2104 @ 3.20GHz,7439,506,29.17,255.0
Intel Xeon W-2123 @ 3.60GHz,10734,243,26.99,397.72
Intel Xeon W-2125 @ 4.00GHz,12381,195,24.56,504.09
Intel Xeon W-2133 @ 3.60GHz,14074,151,22.81,617.0
Intel Xeon W-2135 @ 3.70GHz,16326,94,15.87,1029.02
Intel Xeon W-2140B @ 3.20GHz,18573,66,NA,
Intel Xeon W-2145 @ 3.70GHz,19608,55,15.03,1304.26
Intel Xeon W-2150B @ 3.00GHz,21522,35,NA,
Intel Xeon W-2155 @ 3.30GHz,21807,32,14.25,1530.39
Intel Xeon W-2195 @ 2.30GHz,24983,17,8.93,2797.72
Intel Xeon W3503 @ 2.40GHz,1754,1729,108.17,16.22
Intel Xeon W3505 @ 2.53GHz,1856,1686,NA,
Intel Xeon W3520 @ 2.67GHz,5057,776,175.91,28.75
Intel Xeon W3530 @ 2.80GHz,5359,728,18.23,293.95
Intel Xeon W3540 @ 2.93GHz,5472,706,274.73,19.92
Intel Xeon W3550 @ 3.07GHz,5696,679,95.02,59.95
Intel Xeon W3565 @ 3.20GHz,5943,651,84.97,69.95
Intel Xeon W3570 @ 3.20GHz,6076,640,12.66,479.95
Intel Xeon W3580 @ 3.33GHz,6404,608,29.86,214.5
Intel Xeon W3670 @ 3.20GHz,8150,438,16.30,499.99
Intel Xeon W3680 @ 3.33GHz,9041,368,11.90,759.95
Intel Xeon W3690 @ 3.47GHz,9142,358,9.14,1000.0
Intel Xeon W5580 @ 3.20GHz,5836,665,54.53,107.03
Intel Xeon W5590 @ 3.33GHz,6183,626,2.46,2508.95
Intel Xeon X3210 @ 2.13GHz,2739,1339,14.75,185.71
Intel Xeon X3220 @ 2.40GHz,3088,1217,14.71,209.95
Intel Xeon X3230 @ 2.66GHz,3398,1125,9.44,359.95
Intel Xeon X3320 @ 2.50GHz,3309,1150,14.42,229.5
Intel Xeon X3323 @ 2.50GHz,3167,1189,163.59,19.36
Intel Xeon X3330 @ 2.66GHz,3379,1132,16.09,210.0
Intel Xeon X3350 @ 2.66GHz,3847,1008,64.14,59.99
Intel Xeon X3353 @ 2.66GHz,3853,1007,52.43,73.5
Intel Xeon X3360 @ 2.83GHz,3954,990,25.04,157.95
Intel Xeon X3363 @ 2.83GHz,3994,977,117.18,34.09
Intel Xeon X3370 @ 3.00GHz,4293,926,11.70,367.02
Intel Xeon X3380 @ 3.16GHz,4665,847,9.15,509.95
Intel Xeon X3430 @ 2.40GHz,3357,1138,159.49,21.05
Intel Xeon X3440 @ 2.53GHz,4539,877,20.17,225.0
Intel Xeon X3450 @ 2.67GHz,4779,831,59.78,79.95
Intel Xeon X3460 @ 2.80GHz,5117,760,14.33,357.0
Intel Xeon X3470 @ 2.93GHz,5118,759,10.04,509.95
Intel Xeon X3480 @ 3.07GHz,5657,686,NA,
Intel Xeon X5260 @ 3.33GHz,2453,1433,17.62,139.24
Intel Xeon X5270 @ 3.50GHz,2553,1399,NA,
Intel Xeon X5272 @ 3.40GHz,2394,1457,17.10,140.0
Intel Xeon X5355 @ 2.66GHz,3223,1172,78.63,41.0
Intel Xeon X5365 @ 3.00GHz,3491,1099,35.09,99.5
Intel Xeon X5450 @ 3.00GHz,4117,959,82.37,49.99
Intel Xeon X5460 @ 3.16GHz,4326,919,43.36,99.78
Intel Xeon X5470 @ 3.33GHz,4601,864,24.35,189.0
Intel Xeon X5472 @ 3.00GHz,3996,976,17.76,225.0
Intel Xeon X5482 @ 3.20GHz,4539,878,41.28,109.95
Intel Xeon X5492 @ 3.40GHz,4844,820,3.48,1391.29
Intel Xeon X5550 @ 2.67GHz,5387,723,311.96,17.27
Intel Xeon X5560 @ 2.80GHz,5399,722,93.17,57.95
Intel Xeon X5570 @ 2.93GHz,5679,682,63.81,89.0
Intel Xeon X5647 @ 2.93GHz,5980,646,29.94,199.75
Intel Xeon X5650 @ 2.67GHz,7403,513,291.12,25.43
Intel Xeon X5660 @ 2.80GHz,7610,494,84.28,90.3
Intel Xeon X5667 @ 3.07GHz,6291,617,79.63,79.0
Intel Xeon X5670 @ 2.93GHz,7910,462,197.77,40.0
Intel Xeon X5672 @ 3.20GHz,6419,606,22.63,283.72
Intel Xeon X5675 @ 3.07GHz,8225,431,102.83,79.99
Intel Xeon X5677 @ 3.47GHz,6982,551,66.50,105.0
Intel Xeon X5679 @ 3.20GHz,8845,390,NA,
Intel Xeon X5680 @ 3.33GHz,8543,413,85.44,100.0
Intel Xeon X5687 @ 3.60GHz,7081,541,139.08,50.92
Intel Xeon X5690 @ 3.47GHz,8894,385,63.99,139.0
Intel Xeon X5698 @ 4.40GHz,4272,928,NA,
Intel Xeon X6550 @ 2.00GHz,2977,1254,NA,
Mobile AMD Athlon 1400+,266,2686,NA,
Mobile AMD Athlon 2500+,370,2550,NA,
Mobile AMD Athlon 4,314,2609,3.62,86.99
Mobile AMD Athlon 4 2400+,358,2565,NA,
Mobile AMD Athlon 64 2700+,398,2517,NA,
Mobile AMD Athlon 64 2800+,440,2467,NA,
Mobile AMD Athlon 64 3000+,450,2456,NA,
Mobile AMD Athlon 64 3200+,448,2460,NA,
Mobile AMD Athlon 64 3400+,511,2400,NA,
Mobile AMD Athlon 64 3700+,435,2478,NA,
Mobile AMD Athlon 64 4000+,576,2360,NA,
Mobile AMD Athlon MP-M 1800+,265,2687,NA,
Mobile AMD Athlon MP-M 2000+,378,2539,NA,
Mobile AMD Athlon MP-M 2400+,295,2641,NA,
Mobile AMD Athlon MP-M 2800+,496,2410,NA,
Mobile AMD Athlon XP,572,2365,45.81,12.49
Mobile AMD Athlon XP-M,512,2399,NA,
Mobile AMD Athlon XP-M (LV),508,2403,NA,
Mobile AMD Athlon XP-M (LV) 1500+,288,2648,NA,
Mobile AMD Athlon XP-M (LV) 1600+,296,2640,NA,
Mobile AMD Athlon XP-M (LV) 2000+,335,2588,NA,
Mobile AMD Athlon XP-M (LV) 2200+,373,2547,NA,
Mobile AMD Athlon XP-M (LV) 2800+,475,2433,NA,
Mobile AMD Athlon XP-M (LV) 3200+,505,2404,NA,
Mobile AMD Athlon XP-M 1400+,184,2768,NA,
Mobile AMD Athlon XP-M 1500+,261,2690,NA,
Mobile AMD Athlon XP-M 1600+,257,2694,NA,
Mobile AMD Athlon XP-M 1700+,323,2598,NA,
Mobile AMD Athlon XP-M 1800+,297,2636,NA,
Mobile AMD Athlon XP-M 1900+,342,2583,NA,
Mobile AMD Athlon XP-M 2000+,300,2629,NA,
Mobile AMD Athlon XP-M 2200+,364,2561,NA,
Mobile AMD Athlon XP-M 2400+,346,2578,NA,
Mobile AMD Athlon XP-M 2500+,346,2576,NA,
Mobile AMD Athlon XP-M 2600+,370,2549,NA,
Mobile AMD Athlon XP-M 2800+,365,2558,NA,
Mobile AMD Athlon XP-M 3000+,365,2557,NA,
Mobile AMD Athlon XP-M 3100+,440,2469,NA,
Mobile AMD Athlon XP-M 3200+,487,2418,NA,
Mobile AMD Sempron 2100+,252,2701,NA,
Mobile AMD Sempron 2600+,394,2524,NA,
Mobile AMD Sempron 2800+,361,2563,NA,
Mobile AMD Sempron 3000+,389,2533,NA,
Mobile AMD Sempron 3100+,416,2491,NA,
Mobile AMD Sempron 3200+,354,2569,NA,
Mobile AMD Sempron 3300+,445,2463,NA,
Mobile AMD Sempron 3400+,440,2468,NA,
Mobile AMD Sempron 3500+,408,2502,NA,
Mobile AMD Sempron 3600+,427,2486,NA,
Mobile AMD Sempron 3800+,485,2423,NA,
Mobile Intel Celeron 1.20GHz,170,2779,NA,
Mobile Intel Celeron 1.50GHz,188,2763,NA,
Mobile Intel Celeron 1.60GHz,188,2764,NA,
Mobile Intel Celeron 1.70GHz,181,2772,NA,
Mobile Intel Celeron 1.80GHz,186,2766,NA,
Mobile Intel Celeron 1200MHz,294,2642,NA,
Mobile Intel Celeron 1333MHz,280,2669,NA,
Mobile Intel Celeron 2.00GHz,204,2748,NA,
Mobile Intel Celeron 2.20GHz,226,2728,NA,
Mobile Intel Celeron 2.40GHz,239,2717,NA,
Mobile Intel Celeron 2.50GHz,281,2666,NA,
Mobile Intel Pentium 4 - M 1.60GHz,195,2758,NA,
